"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)"
"82017800000496","Nodes","","21.000000","55.951696","Default Known Flow Node","Known Flow","490559.389642","106746.756257","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000501","Nodes","","21.000000","58.525063","Default Known Flow Node","Known Flow","490617.026424","106678.336289","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000499","Nodes","","21.000000","58.701484","Default Known Flow Node","Known Flow","490617.525658","106675.122237","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000518","Nodes","","21.000000","55.751008","Default Known Flow Node","Known Flow","490600.811653","106801.025272","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000515","Nodes","","21.000000","69.827157","Default Known Flow Node","Known Flow","490710.677683","106687.524241","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000493","Nodes","","21.000000","69.876522","Default Known Flow Node","Known Flow","490723.711686","106708.634246","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000506","Nodes","","21.000000","69.827157","Default Known Flow Node","Known Flow","490710.169683","106707.885246","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000526","Nodes","","21.000000","55.951696","Default Known Flow Node","Known Flow","490564.398643","106684.503240","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000540","Nodes","","21.000000","68.203563","Default Known Flow Node","Known Flow","490580.346647","107491.331459","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000541","Nodes","","21.000000","68.203563","Default Known Flow Node","Known Flow","490571.855645","107492.633460","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000542","Nodes","","21.000000","68.203563","Default Known Flow Node","Known Flow","490572.852645","107506.366464","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000491","Nodes","","21.000000","68.572066","Default Known Flow Node","Known Flow","490587.309649","107329.659415","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000546","Nodes","","21.000000","69.187408","Default Known Flow Node","Known Flow","490640.513664","107434.638444","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000549","Nodes","","21.000000","70.019725","Default Known Flow Node","Known Flow","490692.646678","108229.455660","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000557","Nodes","","21.000000","70.019725","Default Known Flow Node","Known Flow","490693.494678","108225.692659","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000551","Nodes","","21.000000","69.903300","Default Known Flow Node","Known Flow","490767.814698","108103.488626","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000552","Nodes","","21.000000","69.943788","Default Known Flow Node","Known Flow","490775.880701","108162.086642","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000550","Nodes","","21.000000","69.898237","Default Known Flow Node","Known Flow","490745.666692","108091.033623","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000555","Nodes","","21.000000","69.947158","Default Known Flow Node","Known Flow","490849.883074","108152.623435","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000559","Nodes","","21.000000","70.020966","Default Known Flow Node","Known Flow","490891.535732","108183.163648","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000556","Nodes","","21.000000","69.923437","DDS demands","Known Flow","490855.651722","108144.135637","","0.000000","","","-6.309999","","","","","-5.642515","-6.309999","","","","","C4 PROFILE","","","",""
"82017800000558","Nodes","","21.000000","69.979221","Default Known Flow Node","Known Flow","490725.219687","108214.691656","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000560","Nodes","","21.000000","70.020966","Default Known Flow Node","Known Flow","491136.599799","108367.398698","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000382","Nodes","","21.000000","60.378840","DDS demands","Known Flow","490462.001615","106513.263193","","0.000000","","","","","-5.500000","","","-4.918198","-5.500000","","","","","","","D1 PROFILE","",""
"82017800000429","Nodes","","21.000000","66.543291","Default Known Flow Node","Known Flow","490420.423604","107474.578455","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000307","Nodes","","21.000000","67.892594","Default Known Flow Node","Known Flow","490144.535529","104911.451757","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000347","Nodes","","21.000000","57.364838","Default Known Flow Node","Known Flow","490325.438578","106547.163203","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000388","Nodes","","21.000000","57.379587","DDS demands","Known Flow","490435.028608","106586.786213","","0.000000","","","","","-10.010000","","","-8.951121","-10.010000","","","","","","","D1 PROFILE","",""
"82017800000422","Nodes","","21.000000","66.323596","Default Known Flow Node","Known Flow","490473.992618","107623.954496","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000485","Nodes","","21.000000","68.626634","Default Known Flow Node","Known Flow","490785.400703","106441.634174","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000452","Nodes","","21.000000","67.069286","Default Known Flow Node","Known Flow","490737.780690","106599.436217","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000433","Nodes","","21.000000","69.448869","Default Known Flow Node","Known Flow","490665.105670","106513.464193","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000497","Nodes","","21.000000","55.745887","Default Known Flow Node","Known Flow","490597.783652","106813.797275","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000519","Nodes","","21.000000","55.748809","Default Known Flow Node","Known Flow","490629.101661","106798.014271","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000512","Nodes","","21.000000","58.699174","Default Known Flow Node","Known Flow","490650.889667","106678.312238","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000508","Nodes","","21.000000","58.906256","Default Known Flow Node","Known Flow","490638.246663","106639.671228","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"82017800000500","Nodes","","21.000000","69.582012","DDS demands","Known Flow","490741.556691","106667.289235","","0.000000","","","","","-5.739999","","","-5.132810","-5.739999","","","","","","","D1 PROFILE","",""
