"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"941220-329241","Nodes","-329241",21.000000,28.957850,"Default Known Flow Node","Known Flow",543912.539160,100647.804597,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-329237","Nodes","-329237",21.000000,28.914222,"Default Known Flow Node","Known Flow",543943.539168,100645.679597,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-335926","Nodes","-335926",21.000000,31.175231,"Default Known Flow Node","Known Flow",543523.789054,100942.179677,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-374741","Nodes","-374741",21.000000,31.283480,"Default Known Flow Node","Known Flow",543526.414055,100946.179678,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-335931","Nodes","-335931",21.000000,32.698901,"Default Known Flow Node","Known Flow",543614.122160,100820.210435,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-335930","Nodes","-335930",21.000000,32.698901,"Default Known Flow Node","Known Flow",543602.998317,100811.045276,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-335938","Nodes","-335938",21.000000,32.693359,"Default Known Flow Node","Known Flow",543662.067292,100846.955745,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-335941","Nodes","-335941",21.000000,32.606326,"Default Known Flow Node","Known Flow",543692.414100,100874.554659,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901134","Nodes","9901134",21.000000,31.283480,"DDS demands","Known Flow",543529.039055,100945.304678,,0.000000,,,,,,,-0.880000,,,,,,-0.786911,-0.880000,,"",,,,,,,"D1 PROFILE",,,,,
"94122009901136","Nodes","9901136",21.000000,31.527703,"DDS demands","Known Flow",543876.425667,100762.428461,,0.000000,,,,,,,-27.980000,,,,,,-25.020216,-27.980000,,"",,,,,,,"D1 PROFILE",,,,,
"941220-374752","Nodes","-374752",21.000000,31.584650,"Default Known Flow Node","Known Flow",543888.150169,100756.650417,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-201402","Nodes","-201402",21.000000,29.727096,"Default Known Flow Node","Known Flow",544165.539228,100872.429658,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901177","Nodes","9901177",21.000000,30.002893,"Default Known Flow Node","Known Flow",544052.164198,100764.054629,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-201392","Nodes","-201392",21.000000,29.959422,"Default Known Flow Node","Known Flow",544099.907497,100750.307015,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901061","Nodes","9901061",21.000000,30.011977,"DDS demands","Known Flow",544289.039262,100789.679636,,0.000000,,,,,,,-14.189999,,,,,,-12.688951,-14.189999,,"",,,,,,,"D1 PROFILE",,,,,
"941220-383723","Nodes","-383723",21.000000,29.959422,"Default Known Flow Node","Known Flow",544122.913578,100749.272414,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-201387","Nodes","-201387",21.000000,29.831157,"Default Known Flow Node","Known Flow",544031.039192,100874.054659,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901062","Nodes","9901062",21.000000,29.711034,"DDS demands","Known Flow",544159.539227,100881.679661,,0.000000,,,,,,,-17.709998,,,,,,-15.836598,-17.709998,,"",,,,,,,"D1 PROFILE",,,,,
"94122009901053","Nodes","9901053",21.000000,30.916327,"DDS demands","Known Flow",544036.037526,100801.217083,,0.000000,,,,,,,-11.989999,,,,,,-10.721671,-11.989999,,"",,,,,,,"D1 PROFILE",,,,,
"941220-201410","Nodes","-201410",21.000000,30.573061,"Default Known Flow Node","Known Flow",544205.314928,100797.376156,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-383719","Nodes","-383719",21.000000,29.959422,"Default Known Flow Node","Known Flow",544101.914211,100749.679625,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-201393","Nodes","-201393",21.000000,29.685187,"Default Known Flow Node","Known Flow",544104.164212,100955.554681,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901065","Nodes","9901065",21.000000,29.678679,"DDS demands","Known Flow",544116.164215,100946.554679,,0.000000,,,,,,,-15.979999,,,,,,-14.289601,-15.979999,,"",,,,,,,"D1 PROFILE",,,,,
"941220-374763","Nodes","-374763",21.000000,29.778937,"Default Known Flow Node","Known Flow",544172.414230,100876.804660,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901054","Nodes","9901054",21.000000,30.133338,"DDS demands","Known Flow",544182.539233,100737.804622,,0.000000,,,,,,,-13.199999,,,,,,-11.803675,-13.199999,,"",,,,,,,"D1 PROFILE",,,,,
"941220-201418","Nodes","-201418",21.000000,30.103689,"Default Known Flow Node","Known Flow",544409.039295,100743.679623,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-383730","Nodes","-383730",21.000000,29.969310,"Default Known Flow Node","Known Flow",544365.880616,100819.687980,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901056","Nodes","9901056",21.000000,30.093257,"DDS demands","Known Flow",544414.664296,100743.679623,,0.000000,,,,,,,-24.760001,,,,,,-22.140835,-24.760001,,"",,,,,,,"D1 PROFILE",,,,,
"94122009901072","Nodes","9901072 (-26.40scmh)",21.000000,29.405613,"DDS demands","Known Flow",544472.164312,100908.179668,,0.000000,,-26.260000,,,,,-19.370000,,,,,,-40.803163,-45.630003,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,
"94122009901071","Nodes","9901071",21.000000,29.405666,"DDS demands","Known Flow",544465.164310,100921.304672,,0.000000,,,,,,,-8.930000,,,,,,-7.985366,-8.930000,,"",,,,,,,"D1 PROFILE",,,,,
"941220-383721","Nodes","-383721",21.000000,31.913146,"Default Known Flow Node","Known Flow",544114.551765,100684.215987,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-201396","Nodes","-201396",21.000000,31.916695,"Default Known Flow Node","Known Flow",544116.689014,100683.627672,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-383727","Nodes","-383727",21.000000,29.727061,"Default Known Flow Node","Known Flow",544191.039235,100709.929614,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-383726","Nodes","-383726",21.000000,29.683660,"Default Known Flow Node","Known Flow",544163.539228,100713.554615,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901202","Nodes","9901202",21.000000,29.727061,"DDS demands","Known Flow",544216.039242,100703.679612,,0.000000,,,,,,,-11.379999,,,,,,-10.176199,-11.379999,,"",,,,,,,"D1 PROFILE",,,,,
"94122009901059","Nodes","9901059",21.000000,29.971440,"DDS demands","Known Flow",544369.495189,100821.063983,,0.000000,,,,,,,-23.459998,,,,,,-20.978351,-23.459998,,"",,,,,,,"D1 PROFILE",,,,,
"94122009901058","Nodes","9901058",21.000000,29.943658,"DDS demands","Known Flow",544401.226503,100771.820904,,0.000000,,,,,,,-4.400000,,,,,,-3.934558,-4.400000,,"",,,,,,,"D1 PROFILE",,,,,
"94122009901048","Nodes","9901048",21.000000,32.742156,"DDS demands","Known Flow",544422.164298,100649.304598,,0.000000,,,,,,,-23.379998,,,,,,-20.906812,-23.379998,,"",,,,,,,"D1 PROFILE",,,,,
"941220-383742","Nodes","-383742",21.000000,29.395592,"Default Known Flow Node","Known Flow",544479.289314,100890.429663,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901176","Nodes","9901176",21.000000,31.966645,"DDS demands","Known Flow",544123.164217,100622.679590,,0.000000,,,,,,,-21.890000,,,,,,-19.574429,-21.890000,,"",,,,,,,"D1 PROFILE",,,,,
"941220-405103","Nodes","-405103",21.000000,31.447217,"Default Known Flow Node","Known Flow",544207.289240,100602.554585,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-405100","Nodes","-405100",21.000000,31.880017,"Default Known Flow Node","Known Flow",544060.664200,100628.929592,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-201381","Nodes","-201381",21.000000,31.684119,"Default Known Flow Node","Known Flow",544002.172771,100712.487458,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901137","Nodes","9901137",21.000000,31.305822,"DDS demands","Known Flow",544000.538945,100702.684501,,0.000000,,,,,,,-18.120000,,,,,,-16.203228,-18.120000,,"",,,,,,,"D1 PROFILE",,,,,
"941220-201425","Nodes","-201425",21.000000,29.564568,"Default Known Flow Node","Known Flow",544550.289333,100998.804693,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-201426","Nodes","-201426",21.000000,29.564568,"Default Known Flow Node","Known Flow",544554.168696,100991.807109,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901250","Nodes","9901250",21.000000,33.870499,"Default Known Flow Node","Known Flow",544643.414358,100601.679585,,0.000000,,,,,,,-3.839999,,,,,,-3.433796,-3.839999,,"",,,,,,,"D1 PROFILE",,,,,
"94122009901046","Nodes","9901046",21.000000,33.109306,"DDS demands","Known Flow",544572.414339,100621.304590,,0.000000,,,,,,,-21.010000,,,,,,-18.787518,-21.010000,,"",,,,,,,"D1 PROFILE",,,,,
"941220-201428","Nodes","-201428",21.000000,29.737892,"Default Known Flow Node","Known Flow",544570.039339,100963.179683,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-201422","Nodes","-201422",21.000000,29.911307,"Default Known Flow Node","Known Flow",544496.789319,100962.929683,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-201432","Nodes","-201432",21.000000,31.363494,"Default Known Flow Node","Known Flow",544620.038941,100852.549312,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-383750","Nodes","-383750",21.000000,31.354134,"Default Known Flow Node","Known Flow",544619.539352,100855.429654,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901179","Nodes","9901179",21.000000,33.113084,"DM site","Known Flow",544541.914331,100529.429565,,0.000000,,,,,,,,,-54.069999,,,,-48.350360,-54.069999,,"",,,,,,,,,"I2 PROFILE",,,
"94122009901076","Nodes","9901076, 9899/01, 67-89 Hillcrest Rd, 26.39",25.000000,31.771287,"CSEP DDS Matched","Known Flow",544581.713342,100756.223627,,0.000000,,,,,,,-19.000000,0.000000,,,,,-16.990140,-19.000000,,"",,,,,,,"D1 PROFILE","DC PROFILE",,,,
"941220-383747","Nodes","-383747",21.000000,31.681903,"Default Known Flow Node","Known Flow",544586.639036,100765.754482,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901075","Nodes","9901075",21.000000,31.389360,"DDS demands","Known Flow",544619.289352,100844.554651,,0.000000,,,,,,,-15.739999,,,,,,-14.074989,-15.739999,,"",,,,,,,"D1 PROFILE",,,,,
"941220-383751","Nodes","-383751",21.000000,30.871119,"Default Known Flow Node","Known Flow",544628.414354,100796.929638,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-383748","Nodes","-383748",21.000000,31.354134,"Default Known Flow Node","Known Flow",544618.539352,100861.554655,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901042","Nodes","9901042",21.000000,34.924046,"DDS demands","Known Flow",544724.150380,100565.371575,,0.000000,,,-9.649999,,,,-3.790000,,,,,,-12.018288,-13.439999,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,
"941220-421823","Nodes","-421823",21.000000,28.867044,"Default Known Flow Node","Known Flow",543462.164037,101197.929747,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-429808","Nodes","-429808",21.000000,28.417489,"Default Known Flow Node","Known Flow",543433.289029,101155.054735,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901155","Nodes","9901155",21.000000,28.870091,"DDS demands","Known Flow",543472.539040,101205.804749,,0.000000,,,,,,,-18.170000,,,,,,-16.247939,-18.170000,,"",,,,,,,"D1 PROFILE",,,,,
"94122009901157","Nodes","9901157",21.000000,27.605795,"DDS demands","Known Flow",543391.789018,101115.179724,,0.000000,-8.079999,,,,,,-12.430000,,,,,,-18.340410,-20.510000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"941220-429803","Nodes","-429803",21.000000,27.605795,"Default Known Flow Node","Known Flow",543379.789015,101079.304715,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-429805","Nodes","-429805",21.000000,27.605795,"Default Known Flow Node","Known Flow",543395.914019,101106.304722,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-429806","Nodes","-429806",21.000000,27.605795,"Default Known Flow Node","Known Flow",543416.539025,101077.179714,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901156","Nodes","9901156",21.000000,28.247494,"DDS demands","Known Flow",543429.539028,101151.679734,,0.000000,,,,,,,-8.949999,,,,,,-8.003250,-8.949999,,"",,,,,,,"D1 PROFILE",,,,,
"941220-429809","Nodes","-429809",21.000000,28.247494,"Default Known Flow Node","Known Flow",543452.414034,101127.429728,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-421825","Nodes","-421825",21.000000,28.845927,"Default Known Flow Node","Known Flow",543521.039053,101151.804734,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-308808","Nodes","-308808",21.000000,27.395741,"Default Known Flow Node","Known Flow",543772.039121,101437.929812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901028","Nodes","9901028",21.000000,27.004814,"DDS demands","Known Flow",543809.039131,101457.304818,,0.000000,,,,,,,-6.170000,,,,,,-5.517324,-6.170000,,"",,,,,,,"D1 PROFILE",,,,,
"941220-308809","Nodes","-308809",21.000000,26.970534,"Default Known Flow Node","Known Flow",543807.539131,101466.679820,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-308813","Nodes","-308813",21.000000,27.351666,"Default Known Flow Node","Known Flow",543840.414140,101417.679807,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-313752","Nodes","-313752",21.000000,28.600072,"Default Known Flow Node","Known Flow",543615.789079,101389.804799,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901159","Nodes","9901159",21.000000,28.555241,"DDS demands","Known Flow",543617.664079,101393.304800,,0.000000,,,,,,,-20.879998,,,,,,-18.671268,-20.879998,,"",,,,,,,"D1 PROFILE",,,,,
"941220-313769","Nodes","-313769",21.000000,27.816249,"Default Known Flow Node","Known Flow",543726.039109,101422.804808,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901161","Nodes","9901161",21.000000,28.120343,"Default Known Flow Node","Known Flow",543703.789103,101391.304800,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901031","Nodes","9901031",21.000000,27.922402,"DDS demands","Known Flow",543814.789133,101279.304769,,0.000000,,,,,,,-18.180000,,,,,,-16.256881,-18.180000,,"",,,,,,,"D1 PROFILE",,,,,
"941220-313764","Nodes","-313764",21.000000,28.208720,"Default Known Flow Node","Known Flow",543702.414102,101259.554764,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-313790","Nodes","-313790",21.000000,28.881329,"Default Known Flow Node","Known Flow",543905.289158,101313.429778,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901171","Nodes","9901171",21.000000,28.881329,"DDS demands","Known Flow",543883.130778,101289.710950,,0.000000,,,,,,,-12.659999,,,,,,-11.320798,-12.659999,,"",,,,,,,"D1 PROFILE",,,,,
"941220-313791","Nodes","-313791",21.000000,29.251573,"Default Known Flow Node","Known Flow",543924.289163,101311.304778,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-308806","Nodes","-308806",21.000000,27.148604,"Default Known Flow Node","Known Flow",543730.782737,101497.560207,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-308805","Nodes","-308805",21.000000,27.148604,"Default Known Flow Node","Known Flow",543726.664109,101492.679827,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-308807","Nodes","-308807",21.000000,27.361484,"Default Known Flow Node","Known Flow",543767.914120,101443.429814,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-308812","Nodes","-308812",21.000000,27.101702,"Default Known Flow Node","Known Flow",543821.789135,101482.929824,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901030","Nodes","9901030",21.000000,27.993891,"DDS demands","Known Flow",543877.289150,101369.554794,,0.000000,,,,,,,-40.520002,,,,,,-36.233710,-40.520002,,"",,,,,,,"D1 PROFILE",,,,,
"941220-308820","Nodes","-308820",21.000000,27.994826,"Default Known Flow Node","Known Flow",543881.164151,101363.804792,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-421829","Nodes","-421829",21.000000,27.995707,"Default Known Flow Node","Known Flow",543882.164151,101361.054791,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901033","Nodes","9901033",21.000000,30.104686,"DDS demands","Known Flow",543932.289165,101246.929760,,0.000000,,,,,,,-8.310000,,,,,,-7.430950,-8.310000,,"",,,,,,,"D1 PROFILE",,,,,
"941220-313793","Nodes","-313793",21.000000,29.837729,"Default Known Flow Node","Known Flow",543961.662907,101278.306079,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-308828","Nodes","-308828",21.000000,30.108399,"Default Known Flow Node","Known Flow",543945.164168,101236.804758,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901038","Nodes","9901038",21.000000,28.921646,"DDS demands","Known Flow",543508.035719,101140.676643,,0.000000,,,,,,,-9.039999,,,,,,-8.083729,-9.039999,,"",,,,,,,"D1 PROFILE",,,,,
"94122009901158","Nodes","9901158",21.000000,28.763061,"DDS demands","Known Flow",543544.664060,101338.429785,,0.000000,,,,,,,-13.820000,,,,,,-12.358091,-13.820000,,"",,,,,,,"D1 PROFILE",,,,,
"94122009901160","Nodes","9901160",21.000000,28.421550,"DDS demands","Known Flow",543661.289091,101456.304817,,0.000000,,,,,,,-20.590000,,,,,,-18.411947,-20.590000,,"",,,,,,,"D1 PROFILE",,,,,
"941220-313754","Nodes","-313754",21.000000,28.381214,"Default Known Flow Node","Known Flow",543633.414084,101387.304798,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-313756","Nodes","-313756",21.000000,28.103911,"Default Known Flow Node","Known Flow",543645.539087,101254.804762,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-313755","Nodes","-313755",21.000000,28.103911,"Default Known Flow Node","Known Flow",543635.914084,101266.429766,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901037","Nodes","9901037",21.000000,27.937318,"DDS demands","Known Flow",543671.908956,101275.926531,,0.000000,,,,,,,-4.030000,,,,,,-3.603698,-4.030000,,"",,,,,,,"D1 PROFILE",,,,,
"941220-313759","Nodes","-313759",21.000000,28.073294,"Default Known Flow Node","Known Flow",543686.664098,101479.679824,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901035","Nodes","9901035",21.000000,27.733949,"DDS demands","Known Flow",543743.914114,101335.179784,,0.000000,,,,,,,-14.819999,,,,,,-13.252309,-14.819999,,"",,,,,,,"D1 PROFILE",,,,,
"94122009901029","Nodes","9901029",21.000000,27.354357,"DDS demands","Known Flow",543837.289139,101414.554806,,0.000000,,,,,,,-36.240001,,,,,,-32.406457,-36.240001,,"",,,,,,,"D1 PROFILE",,,,,
"94122009901162","Nodes","9901162",21.000000,28.129992,"Default Known Flow Node","Known Flow",543782.664124,101236.304757,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-313785","Nodes","-313785",21.000000,28.129992,"Default Known Flow Node","Known Flow",543815.164133,101227.679755,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-313782","Nodes","-313782",21.000000,28.185028,"Default Known Flow Node","Known Flow",543810.914132,101267.804766,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-313783","Nodes","-313783",21.000000,28.187463,"Default Known Flow Node","Known Flow",543812.430233,101266.072079,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-313786","Nodes","-313786",21.000000,27.857873,"Default Known Flow Node","Known Flow",543818.414134,101310.304778,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901173","Nodes","9901173",21.000000,29.444346,"DDS demands","Known Flow",543847.039142,101200.679748,,0.000000,,,,,,,-15.380000,,,,,,-13.753071,-15.380000,,"",,,,,,,"D1 PROFILE",,,,,
"941220-313780","Nodes","-313780",21.000000,29.618342,"Default Known Flow Node","Known Flow",543787.289126,101169.304739,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-313787","Nodes","-313787",21.000000,28.274021,"Default Known Flow Node","Known Flow",543824.789136,101252.304762,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901032","Nodes","9901032",21.000000,29.635892,"DDS demands","Known Flow",543946.164169,101291.304772,,0.000000,,,,,,,-14.430000,,,,,,-12.903564,-14.430000,,"",,,,,,,"D1 PROFILE",,,,,
"941220-374762","Nodes","-374762",21.000000,29.185304,"Default Known Flow Node","Known Flow",544110.414213,100989.304690,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901133","Nodes","9901133",21.000000,29.191671,"DDS demands","Known Flow",544128.813809,101010.034204,,0.000000,,-65.610002,,,,,,,,,,,-58.669640,-65.610002,,"",,"C2 PROFILE",,,,,,,,,,
"94122009901102","Nodes","9901102",21.000000,29.354393,"DDS demands","Known Flow",544188.414235,101036.679703,,0.000000,,,,,,,-13.950000,,,,,,-12.474339,-13.950000,,"",,,,,,,"D1 PROFILE",,,,,
"94122009901096","Nodes","9901096",21.000000,29.622497,"DDS demands","Known Flow",544137.288601,101348.568221,,0.000000,,,,,,,-16.979999,,,,,,-15.183819,-16.979999,,"",,,,,,,"D1 PROFILE",,,,,
"941220-308831","Nodes","-308831",21.000000,29.493702,"Default Known Flow Node","Known Flow",544039.164194,101226.054755,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901099","Nodes","9901099",21.000000,29.406708,"DDS demands","Known Flow",544085.039207,101221.429753,,0.000000,,,,-5.559999,,,-25.200000,,,,,,-27.506142,-30.760000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"94122009901055","Nodes","9901055",21.000000,30.059702,"Default Known Flow Node","Known Flow",543931.914165,101159.554737,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901112","Nodes","9901112",21.000000,29.691550,"DDS demands","Known Flow",544334.039274,101419.929807,,0.000000,,,,,,,-13.979999,,,,,,-12.501165,-13.979999,,"",,,,,,,"D1 PROFILE",,,,,
"941220-308850","Nodes","-308850",21.000000,29.994304,"Default Known Flow Node","Known Flow",544230.289246,101376.679796,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-308854","Nodes","-308854",21.000000,29.894663,"Default Known Flow Node","Known Flow",544336.039275,101168.429739,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901199","Nodes","9901199",21.000000,29.704261,"DDS demands","Known Flow",544405.664294,101064.054711,,0.000000,,,,,,,-17.719999,,,,,,-15.845541,-17.719999,,"",,,,,,,"D1 PROFILE",,,,,
"941220-308855","Nodes","-308855",21.000000,30.280184,"Default Known Flow Node","Known Flow",544348.664278,101326.179782,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901110","Nodes","9901110",21.000000,29.786511,"DDS demands","Known Flow",544186.289234,101339.804786,,0.000000,,,,,,,-26.770001,,,,,,-23.938215,-26.770001,,"",,,,,,,"D1 PROFILE",,,,,
"94122009901107","Nodes","9901107",21.000000,30.293649,"DDS demands","Known Flow",544407.164294,101220.554753,,0.000000,,,,,,,-19.229999,,,,,,-17.195810,-19.229999,,"",,,,,,,"D1 PROFILE",,,,,
"941220-308863","Nodes","-308863",21.000000,30.192120,"Default Known Flow Node","Known Flow",544446.548429,101153.935457,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-308865","Nodes","-308865",21.000000,31.277314,"Default Known Flow Node","Known Flow",544447.789305,101255.679763,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"941220-308866","Nodes","-308866",21.000000,31.228755,"Default Known Flow Node","Known Flow",544453.164307,101247.304760,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"94122009901118","Nodes","9901118",21.000000,31.247735,"DDS demands","Known Flow",544456.789308,101360.554791,,0.000000,-1.070000,,,,,,-11.270000,,,,,,-11.034649,-12.340000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
