"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"94122600002068","Nodes","2068",21.000000,26.547387,"DDS demands","Known Flow",495523.375000,135464.500000,,0.000000,,,,,-11.609999,,,,-10.381868,-11.609999,,"",,,,,"D1 PROFILE",,,
"94122600002080","Nodes","2080",21.000000,25.339207,"DDS demands","Known Flow",495651.049083,135489.739547,,0.000000,,,,,-13.000000,,,,-11.624833,-13.000000,,"",,,,,"D1 PROFILE",,,
"94122602607283","Nodes","2607283",21.000000,32.143405,"DDS demands","Known Flow",495002.169093,135850.025522,,0.000000,,,,,,,-5.919999,,-5.293770,-5.919999,,"",,,,,,,"I2 PROFILE",
"94122600002015","Nodes","2015",21.000000,32.319392,"DDS demands","Known Flow",495076.898132,135840.307218,,0.000000,,,,,-2.509999,,,,-2.244486,-2.509999,,"",,,,,"D1 PROFILE",,,
"94122602607187","Nodes","2607187",21.000000,39.136385,"DDS demands","Known Flow",495884.228560,135904.547322,,0.000000,,,,,-30.749999,,,,-27.497199,-30.749999,,"",,,,,"D1 PROFILE",,,
"94122602607186","Nodes","2607186",21.000000,38.022870,"DDS demands","Known Flow",495739.187500,135960.703125,,0.000000,,,,,-20.379998,,,,-18.224160,-20.379998,,"",,,,,"D1 PROFILE",,,
"94122602607196","Nodes","2607196",21.000000,30.359259,"DDS demands","Known Flow",495185.930567,135871.683268,,0.000000,,,,,-4.739999,,,,-4.238592,-4.739999,,"",,,,,"D1 PROFILE",,,
"94122600002020","Nodes","2020",21.000000,30.447233,"Default Known Flow Node","Known Flow",495151.682006,135847.988028,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"94122602607183","Nodes","2607183",21.000000,35.213706,"DDS demands","Known Flow",495553.599779,135697.780630,,0.000000,,,,,-10.390000,,,,-9.290924,-10.390000,,"",,,,,"D1 PROFILE",,,
"94122602607282","Nodes","2607282",21.000000,33.689116,"Default Known Flow Node","Known Flow",495300.522069,135748.103099,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
