"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)"
"60602600001003","Nodes","P09121474, Seafield Road, -12.00","22.999998","24.157020","CSEP DDS Matched","Known Flow","351413.631391","866809.859021","","0.000000","","","","","-12.000000","-10.730614","-12.000000","","","","","","","DC PROFILE"
"60602600001004","Nodes","","21.000000","22.788543","Default Known Flow Node","Known Flow","351434.875000","866463.437500","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60602600001002","Nodes","","21.000000","22.788543","DDS demands","Known Flow","351464.250000","866387.875000","","0.000000","","","","-9.699999","","-8.673912","-9.699999","","","","","","D1 PROFILE",""
"60602600002036","Nodes","","21.000000","22.798920","DDS demands","Known Flow","351343.750000","866465.375000","","0.000000","","","","-13.680000","","-12.232901","-13.680000","","","","","","D1 PROFILE",""
"60602600001001","Nodes","","21.000000","22.788543","Default Known Flow Node","Known Flow","351491.093750","866376.562500","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60602600002035","Nodes","","21.000000","28.487718","Default Known Flow Node","Known Flow","351528.125000","867161.250000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60602600002034","Nodes","","22.999998","28.978585","Default Known Flow Node","Known Flow","351449.000000","867074.000000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60602600002020","Nodes","","21.000000","24.548527","Default Known Flow Node","Known Flow","351306.125000","866770.125000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60602600000070","Nodes","","21.000000","24.548527","DDS demands","Known Flow","351307.250000","866770.625000","","0.000000","","","","-1.049999","","-0.938928","-1.049999","","","","","","D1 PROFILE",""
"60602600002021","Nodes","","21.000000","23.803182","Default Known Flow Node","Known Flow","351331.375000","866656.750000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60602600000144","Nodes","","21.000000","23.803182","DDS demands","Known Flow","351331.875000","866655.500000","","0.000000","","","","-15.030000","","-13.440095","-15.030000","","","","","","D1 PROFILE",""
"60602600002048","Nodes","","21.000000","29.428070","Default Known Flow Node","Known Flow","351366.750000","866980.375000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60602600000050","Nodes","","21.000000","29.662448","DDS demands","Known Flow","351384.500000","866997.750000","","0.000000","-4.600000","","0.000000","-10.229999","","-13.261250","-14.829998","","","C1 PROFILE","","C4 PROFILE","D1 PROFILE",""
"60602600000130","Nodes","","21.000000","29.438079","DDS demands","Known Flow","351368.250000","866979.000000","","0.000000","-5.270000","-0.649999","","-8.660000","","-13.037696","-14.580000","","","C1 PROFILE","C3 PROFILE","","D1 PROFILE",""
"60602600002017","Nodes","","21.000000","29.438079","Default Known Flow Node","Known Flow","351366.875000","866977.375000","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
