"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"80014400000194","Nodes","","21.000000","30.581804","DDS demands","Known Flow","460987.712595","217272.472332","","0.000000","","","","-18.709998","","","","-16.730816","-18.709998","","","","","","D1 PROFILE","","",""
"80014400000146","Nodes","","21.000000","32.899901","DDS demands","Known Flow","461127.016633","217245.211324","","0.000000","","","","-6.820000","","","","-6.098566","-6.820000","","","","","","D1 PROFILE","","",""
"80014400000144","Nodes","","21.000000","33.019712","DDS demands","Known Flow","461137.391636","217306.211341","","0.000000","","","","-14.120000","","","","-12.626357","-14.120000","","","","","","D1 PROFILE","","",""
"80014400000145","Nodes","","21.000000","30.919802","DDS demands","Known Flow","461242.612493","217238.923443","","0.000000","","","","-4.920000","","","","-4.399552","-4.920000","","","","","","D1 PROFILE","","",""
"80014400137176","Nodes","","21.000000","33.158319","Default Known Flow Node","Known Flow","461138.142905","217348.719989","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000080","Nodes","","21.000000","30.372019","DDS demands","Known Flow","461296.389219","217197.332641","","0.000000","","","","-10.930000","","","","-9.773801","-10.930000","","","","","","D1 PROFILE","","",""
"80014400000079","Nodes","","21.000000","30.700996","DDS demands","Known Flow","461264.766670","217177.586306","","0.000000","","","","-6.090000","","","","-5.445787","-6.090000","","","","","","D1 PROFILE","","",""
"80014400000081","Nodes","","21.000000","30.331589","DDS demands","Known Flow","461331.641689","217232.961321","","0.000000","","","","-5.059999","","","","-4.524742","-5.059999","","","","","","D1 PROFILE","","",""
"80014400000083","Nodes","","21.000000","30.315972","DDS demands","Known Flow","461411.016710","217165.961303","","0.000000","","","","-2.180000","","","","-1.949395","-2.180000","","","","","","D1 PROFILE","","",""
"80014400000084","Nodes","","21.000000","30.162430","DDS demands","Known Flow","461424.766714","217186.211308","","0.000000","","","","-3.589999","","","","-3.210242","-3.589999","","","","","","D1 PROFILE","","",""
"80014400137170","Nodes","","21.000000","33.990641","Default Known Flow Node","Known Flow","461109.141628","217511.711397","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000002","Nodes","Murcott Road DG, Site ID 5242","21.000000","33.999999","Default Known Pressure Node","Known Pressure","461107.766628","217512.586397","","1671.999987","","","","","","","","209.622559","234.420000","","","","","","","","",""
"80014400000090","Nodes","","21.000000","23.437126","DDS demands","Known Flow","460178.661375","219195.802855","","0.000000","","","","-15.670000","","","","-14.012395","-15.670000","","","","","","D1 PROFILE","","",""
"80014400008000","Nodes","","21.000000","23.148906","DDS demands","Known Flow","460137.842364","219196.035855","","0.000000","","","","-7.530000","","","","-6.733460","-7.530000","","","","","","D1 PROFILE","","",""
"80014400000103","Nodes","","21.000000","30.903199","DDS demands","Known Flow","460212.019375","219427.554823","","0.000000","","","","-3.569999","","","","-3.192357","-3.569999","","","","","","D1 PROFILE","","",""
"80014400000104","Nodes","","21.000000","30.906546","DDS demands","Known Flow","460241.146392","219443.231922","","0.000000","","","","-4.199999","","","","-3.755715","-4.199999","","","","","","D1 PROFILE","","",""
"80014400000050","Nodes","","21.000000","33.393766","DDS demands","Known Flow","460425.932442","219418.844916","","0.000000","-1.510000","","","","","","","-1.350269","-1.510000","","","C1 PROFILE","","","","","",""
"80014400000049","Nodes","","21.000000","33.448134","DDS demands","Known Flow","460439.707109","219439.409931","","0.000000","","","","-1.510000","","","","-1.350269","-1.510000","","","","","","D1 PROFILE","","",""
"80014400000013","Nodes","","21.000000","30.940711","DDS demands","Known Flow","460157.971369","219478.536932","","0.000000","","","","-3.599999","","","","-3.219184","-3.599999","","","","","","D1 PROFILE","","",""
"80014400000060","Nodes","P00098413, Laburnum Close, 18.78","22.999998","31.005004","CSEP DDS Matched","Known Flow","460178.552375","219488.402935","","0.000000","","","","","-18.780000","","","-16.793412","-18.780000","","","","","","","DC PROFILE","",""
"80014400112161","Nodes","","21.000000","30.911576","Default Known Flow Node","Known Flow","460213.147384","219420.373916","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400112160","Nodes","","21.000000","30.911576","Default Known Flow Node","Known Flow","460209.861143","219426.393193","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000189","Nodes","","21.000000","26.722532","Default Known Flow Node","Known Flow","460301.211408","219271.576876","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000190","Nodes","","21.000000","26.217245","DDS demands","Known Flow","460257.626396","219362.376900","","0.000000","","","","-9.060000","","","","-8.101614","-9.060000","","","","","","D1 PROFILE","","",""
"80014400000089","Nodes","","21.000000","27.265077","DDS demands","Known Flow","460309.401410","219281.103878","","0.000000","","","","-8.300000","","","","-7.422008","-8.300000","","","","","","D1 PROFILE","","",""
"80014400000174","Nodes","","21.000000","28.374437","DDS demands","Known Flow","460384.034431","219347.651896","","0.000000","","","","-19.990000","","","","-17.875416","-19.990000","","","","","","D1 PROFILE","","",""
"80014400000188","Nodes","","21.000000","28.210921","DDS demands","Known Flow","460287.200095","219404.351629","","0.000000","-2.390000","","","-2.559999","","","","-4.426378","-4.950000","","","C1 PROFILE","","","D1 PROFILE","","",""
"80014400000047","Nodes","","21.000000","33.447269","DDS demands","Known Flow","460436.645445","219443.356922","","0.000000","","","","-1.450000","","","","-1.296616","-1.450000","","","","","","D1 PROFILE","","",""
"80014400000110","Nodes","","21.000000","33.464383","DDS demands","Known Flow","460475.637351","219468.311058","","0.000000","","","","-0.430000","","","","-0.384513","-0.430000","","","","","","D1 PROFILE","","",""
"80014400000111","Nodes","","21.000000","33.458467","DDS demands","Known Flow","460477.094456","219498.309937","","0.000000","","","","-3.180000","","","","-2.843613","-3.180000","","","","","","D1 PROFILE","","",""
"80014400000011","Nodes","","21.000000","31.795906","DDS demands","Known Flow","460198.502380","219498.823938","","0.000000","","","","-3.999999","","","","-3.576871","-3.999999","","","","","","D1 PROFILE","","",""
"80014400000175","Nodes","","21.000000","27.604126","DDS demands","Known Flow","460522.071468","219213.179860","","0.000000","","","","-6.919999","","","","-6.187987","-6.919999","","","","","","D1 PROFILE","","",""
"80014400000017","Nodes","","21.000000","32.564223","DDS demands","Known Flow","460327.624415","219525.021945","","0.000000","","","","-4.079999","","","","-3.648408","-4.079999","","","","","","D1 PROFILE","","",""
"80014400000108","Nodes","","21.000000","32.571565","DDS demands","Known Flow","460374.351452","219517.892065","","0.000000","","","","-3.229999","","","","-2.888323","-3.229999","","","","","","D1 PROFILE","","",""
"80014400000112","Nodes","","21.000000","32.630295","DDS demands","Known Flow","460304.086409","219511.067941","","0.000000","-0.950000","","","-3.800000","","","","-4.247535","-4.750000","","","C1 PROFILE","","","D1 PROFILE","","",""
"80014400000012","Nodes","","21.000000","31.765349","DDS demands","Known Flow","460236.774391","219519.695943","","0.000000","","","","-3.170000","","","","-2.834670","-3.170000","","","","","","D1 PROFILE","","",""
"80014400000010","Nodes","","21.000000","32.017703","Default Known Flow Node","Known Flow","460187.429377","219520.019943","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400243038","Nodes","","21.000000","31.311830","Default Known Flow Node","Known Flow","460222.757387","219609.357968","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400243039","Nodes","","21.000000","31.311830","Default Known Flow Node","Known Flow","460222.883387","219611.850968","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400243049","Nodes","","21.000000","32.342098","Default Known Flow Node","Known Flow","460287.738404","219749.362006","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000099","Nodes","","21.000000","32.378833","Default Known Flow Node","Known Flow","460289.356405","219589.352962","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000100","Nodes","","21.000000","32.278730","DDS demands","Known Flow","460267.473399","219603.693966","","0.000000","","","","-3.410000","","","","-3.049283","-3.410000","","","","","","D1 PROFILE","","",""
"80014400000101","Nodes","","21.000000","32.257444","DDS demands","Known Flow","460272.433400","219637.699975","","0.000000","","","","-2.980000","","","","-2.664769","-2.980000","","","","","","D1 PROFILE","","",""
"80014400087641","Nodes","","21.000000","32.067221","Default Known Flow Node","Known Flow","460199.538380","219526.389945","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000055","Nodes","","21.000000","32.065483","DDS demands","Known Flow","460197.491777","219525.306676","","0.000000","","","","-14.720000","","","","-13.162887","-14.720000","","","","","","D1 PROFILE","","",""
"80014400000054","Nodes","","21.000000","32.322928","DDS demands","Known Flow","460264.298398","219676.444986","","0.000000","","","","-4.030000","","","","-3.603698","-4.030000","","","","","","D1 PROFILE","","",""
"80014400000052","Nodes","","21.000000","32.343197","DDS demands","Known Flow","460266.818866","219691.441007","","0.000000","","","","-7.040000","","","","-6.295294","-7.040000","","","","","","D1 PROFILE","","",""
"80014400087648","Nodes","","21.000000","32.342098","Default Known Flow Node","Known Flow","460277.737402","219781.573014","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400087647","Nodes","","21.000000","32.342098","Default Known Flow Node","Known Flow","460276.742401","219771.104012","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400087649","Nodes","","21.000000","32.342098","Default Known Flow Node","Known Flow","460288.413405","219757.613008","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000051","Nodes","","21.000000","32.375024","DDS demands","Known Flow","460301.807408","219650.269979","","0.000000","","","","-4.559999","","","","-4.077633","-4.559999","","","","","","D1 PROFILE","","",""
"80014400112165","Nodes","","21.000000","32.293685","Default Known Flow Node","Known Flow","460342.517419","219668.394984","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000093","Nodes","","21.000000","32.293685","DDS demands","Known Flow","460350.763422","219667.831984","","0.000000","","","","-5.150000","","","","-4.605222","-5.150000","","","","","","D1 PROFILE","","",""
"80014400000057","Nodes","","21.000000","32.060857","Default Known Flow Node","Known Flow","460128.225955","219564.191026","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000058","Nodes","","21.000000","31.972119","DDS demands","Known Flow","460126.897361","219521.466944","","0.000000","","","","-4.119999","","","","-3.684177","-4.119999","","","","","","D1 PROFILE","","",""
"80014400000014","Nodes","","21.000000","32.060905","Default Known Flow Node","Known Flow","460137.585069","219564.918600","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400243032","Nodes","","21.000000","32.060905","Default Known Flow Node","Known Flow","460137.315364","219566.966956","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400243036","Nodes","","21.000000","32.020709","Default Known Flow Node","Known Flow","460195.289379","219524.140944","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000056","Nodes","","21.000000","31.071908","DDS demands","Known Flow","460242.013392","219645.212977","","0.000000","","","","-9.590000","","","","-8.575549","-9.590000","","","","","","D1 PROFILE","","",""
"80014400000009","Nodes","","21.000000","32.380196","DDS demands","Known Flow","460279.726402","219574.494958","","0.000000","","","","-2.349999","","","","-2.101411","-2.349999","","","","","","D1 PROFILE","","",""
"80014400087645","Nodes","","21.000000","32.372159","Default Known Flow Node","Known Flow","460269.701400","219565.481956","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400087651","Nodes","","21.000000","32.378104","Default Known Flow Node","Known Flow","460300.670408","219610.776968","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000016","Nodes","","21.000000","32.489827","DDS demands","Known Flow","460292.161846","219565.080883","","0.000000","","","","-0.939999","","","","-0.840564","-0.939999","","","","","","D1 PROFILE","","",""
"80014400000018","Nodes","","21.000000","32.440545","DDS demands","Known Flow","460388.552797","219571.084093","","0.000000","","","","-5.760000","","","","-5.150695","-5.760000","","","","","","D1 PROFILE","","",""
"80014400000109","Nodes","","21.000000","32.577374","DDS demands","Known Flow","460384.643431","219503.057939","","0.000000","","","","-0.790000","","","","-0.706432","-0.790000","","","","","","D1 PROFILE","","",""
"80014400000107","Nodes","","21.000000","32.401568","DDS demands","Known Flow","460352.006422","219566.563956","","0.000000","","","","-3.140000","","","","-2.807844","-3.140000","","","","","","D1 PROFILE","","",""
"80014400038235","Nodes","","21.000000","31.928563","Default Known Flow Node","Known Flow","460124.373360","219508.211940","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000102","Nodes","","21.000000","32.271581","DDS demands","Known Flow","460246.837393","219588.043962","","0.000000","","","","-1.919999","","","","-1.716898","-1.919999","","","","","","D1 PROFILE","","",""
"80014400000007","Nodes","","21.000000","32.375116","Default Known Flow Node","Known Flow","460308.645410","219654.308980","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000092","Nodes","","21.000000","32.379129","Default Known Flow Node","Known Flow","460354.311423","219643.253977","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000105","Nodes","","21.000000","33.072648","DDS demands","Known Flow","460349.069421","219626.030972","","0.000000","","","","-9.509999","","","","-8.504012","-9.509999","","","","","","D1 PROFILE","","",""
"80014400000091","Nodes","","21.000000","32.380329","DDS demands","Known Flow","460362.058425","219645.363977","","0.000000","-39.999997","","","-2.679999","","","","-38.165217","-42.679995","","","C1 PROFILE","","","D1 PROFILE","","",""
"80014400038249","Nodes","","21.000000","35.640052","Default Known Flow Node","Known Flow","460470.423454","219701.968993","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000053","Nodes","","21.000000","32.342098","DDS demands","Known Flow","460271.289214","219754.158686","","0.000000","","","","-2.400000","","","","-2.146123","-2.400000","","","","","","D1 PROFILE","","",""
"80014400000095","Nodes","","21.000000","32.190314","DDS demands","Known Flow","460332.269417","219702.596993","","0.000000","","","","-1.850000","","","","-1.654303","-1.850000","","","","","","D1 PROFILE","","",""
"80014400000096","Nodes","","21.000000","32.144590","DDS demands","Known Flow","460370.274427","219728.213000","","0.000000","","","","-3.670000","","","","-3.281779","-3.670000","","","","","","D1 PROFILE","","",""
"80014400000106","Nodes","","21.000000","32.967545","DDS demands","Known Flow","460334.763417","219593.522963","","0.000000","","","","-6.639999","","","","-5.937606","-6.639999","","","","","","D1 PROFILE","","",""
"80014400112169","Nodes","","21.000000","32.286965","Default Known Flow Node","Known Flow","460364.979425","219675.202986","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000094","Nodes","","21.000000","32.286965","DDS demands","Known Flow","460362.943925","219674.072583","","0.000000","","","","-2.650000","","","","-2.369677","-2.650000","","","","","","D1 PROFILE","","",""
"80014400000187","Nodes","","21.000000","35.964102","Default Known Flow Node","Known Flow","460484.135458","219725.576999","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000001","Nodes","Ambrosden Willow Road, Site ID 5241","21.000000","35.999999","Default Known Pressure Node","Known Pressure","460481.722457","219724.282999","","999998.967025","","","","","","","","649.586722","726.429979","","","","","","","","",""
"80014400000121","Nodes","","21.000000","33.941762","DDS demands","Known Flow","460552.430476","219790.810017","","0.000000","","","","-4.940000","","","","-4.417436","-4.940000","","","","","","D1 PROFILE","","",""
"80014400000119","Nodes","","21.000000","34.070783","DDS demands","Known Flow","460600.849577","219852.062782","","0.000000","","","","-4.179999","","","","-3.737830","-4.179999","","","","","","D1 PROFILE","","",""
"80014400000122","Nodes","","21.000000","34.064090","DDS demands","Known Flow","460646.075580","219888.828455","","0.000000","","","","-2.279999","","","","-2.038816","-2.279999","","","","","","D1 PROFILE","","",""
"80014400000118","Nodes","","21.000000","34.207090","DDS demands","Known Flow","460610.881107","219842.830372","","0.000000","","","","-1.150000","","","","-1.028350","-1.150000","","","","","","D1 PROFILE","","",""
"80014400243099","Nodes","","21.000000","33.810117","Default Known Flow Node","Known Flow","460683.106104","219723.501948","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000077","Nodes","","21.000000","32.907073","DDS demands","Known Flow","460751.264779","219847.138337","","0.000000","","","","-3.299999","","","","-2.950918","-3.299999","","","","","","D1 PROFILE","","",""
"80014400000045","Nodes","","21.000000","33.402116","DDS demands","Known Flow","460912.197574","219613.457969","","0.000000","","","","-3.250000","","","","-2.906208","-3.250000","","","","","","D1 PROFILE","","",""
"80014400243108","Nodes","","21.000000","33.807711","Default Known Flow Node","Known Flow","460835.896833","219767.120761","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400243113","Nodes","","21.000000","33.723366","Default Known Flow Node","Known Flow","460915.988111","219814.600418","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400243109","Nodes","","21.000000","32.056686","Default Known Flow Node","Known Flow","460879.759566","219687.221989","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000177","Nodes","","21.000000","32.056686","DDS demands","Known Flow","460889.341568","219679.831987","","0.000000","","","","-2.319999","","","","-2.074585","-2.319999","","","","","","D1 PROFILE","","",""
"80014400024459","Nodes","","21.000000","33.903555","Default Known Flow Node","Known Flow","460680.257211","219805.307731","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400024468","Nodes","","21.000000","32.899049","Default Known Flow Node","Known Flow","460738.877527","219909.563049","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000128","Nodes","","21.000000","32.899049","DDS demands","Known Flow","460742.495528","219914.429051","","0.000000","","","","-6.949999","","","","-6.214813","-6.949999","","","","","","D1 PROFILE","","",""
"80014400243070","Nodes","","21.000000","35.592040","Default Known Flow Node","Known Flow","460505.395464","219703.910993","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000185","Nodes","P07111046/01, Ploughley Road Former Families Club, 27.10","22.999998","35.007396","CSEP DDS Matched","Known Flow","460537.864648","219766.633893","","0.000000","","","","","-27.100000","","","-24.233305","-27.100000","","","","","","","DC PROFILE","",""
"80014400000025","Nodes","","21.000000","34.965647","DDS demands","Known Flow","460541.503545","219769.304566","","0.000000","","","","-2.890000","","","","-2.584289","-2.890000","","","","","","D1 PROFILE","","",""
"80014400243080","Nodes","","21.000000","35.317289","Default Known Flow Node","Known Flow","460554.140477","219708.435995","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400243082","Nodes","","21.000000","35.198098","Default Known Flow Node","Known Flow","460566.359361","219690.398928","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400112173","Nodes","","21.000000","35.216558","Default Known Flow Node","Known Flow","460564.633480","219693.308990","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400243084","Nodes","","21.000000","35.057201","Default Known Flow Node","Known Flow","460575.479557","219675.021079","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000023","Nodes","","21.000000","34.960136","DDS demands","Known Flow","460588.622486","219653.172980","","0.000000","","","","-11.230000","","","","-10.042066","-11.230000","","","","","","D1 PROFILE","","",""
"80014400000120","Nodes","","21.000000","34.075044","DDS demands","Known Flow","460612.628493","219868.078038","","0.000000","","","","-2.570000","","","","-2.298140","-2.570000","","","","","","D1 PROFILE","","",""
"80014400000035","Nodes","","21.000000","34.232004","DDS demands","Known Flow","460671.881637","219672.158080","","0.000000","","","","-3.280000","","","","-2.933034","-3.280000","","","","","","D1 PROFILE","","",""
"80014400000029","Nodes","","21.000000","33.628064","DDS demands","Known Flow","460645.307030","219917.861586","","0.000000","","","","-4.570000","","","","-4.086576","-4.570000","","","","","","D1 PROFILE","","",""
"80014400000178","Nodes","","21.000000","32.048395","DDS demands","Known Flow","460902.078572","219669.256984","","0.000000","","","","-2.679999","","","","-2.396503","-2.679999","","","","","","D1 PROFILE","","",""
"80014400000176","Nodes","","21.000000","32.131033","DDS demands","Known Flow","460928.551579","219703.309993","","0.000000","","","","-6.269999","","","","-5.606746","-6.269999","","","","","","D1 PROFILE","","",""
"80014400243124","Nodes","","21.000000","33.234983","Default Known Flow Node","Known Flow","460996.945683","219649.945642","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000038","Nodes","","21.000000","33.720419","DDS demands","Known Flow","460918.750544","219816.330991","","0.000000","","","","-7.679999","","","","-6.867593","-7.679999","","","","","","D1 PROFILE","","",""
"80014400000133","Nodes","","21.000000","33.650673","DDS demands","Known Flow","460939.324476","219829.096153","","0.000000","","","","-0.739999","","","","-0.661721","-0.739999","","","","","","D1 PROFILE","","",""
"80014400000184","Nodes","","21.000000","33.221072","Default Known Flow Node","Known Flow","460996.382860","219785.788365","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000183","Nodes","","21.000000","32.131033","Default Known Flow Node","Known Flow","460991.687596","219723.956999","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400243122","Nodes","","21.000000","33.066200","Default Known Flow Node","Known Flow","460995.688619","219787.472181","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000134","Nodes","","21.000000","33.617194","DDS demands","Known Flow","460939.825582","219850.259033","","0.000000","","","","-3.380000","","","","-3.022456","-3.380000","","","","","","D1 PROFILE","","",""
"80014400000135","Nodes","","21.000000","33.640796","DDS demands","Known Flow","460939.271655","219832.931208","","0.000000","","","","-2.190000","","","","-1.958337","-2.190000","","","","","","D1 PROFILE","","",""
"80014400000136","Nodes","","21.000000","33.611932","DDS demands","Known Flow","460988.462595","219904.065048","","0.000000","","","","-1.009999","","","","-0.903160","-1.009999","","","","","","D1 PROFILE","","",""
"80014400243116","Nodes","","21.000000","33.617194","Default Known Flow Node","Known Flow","460929.199579","219846.708032","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000028","Nodes","","21.000000","33.931806","DDS demands","Known Flow","460659.454032","219906.544194","","0.000000","","","","-1.630000","","","","-1.457575","-1.630000","","","","","","D1 PROFILE","","",""
"80014400000123","Nodes","","21.000000","32.689739","DDS demands","Known Flow","460682.999719","219969.323382","","0.000000","","","","-12.720000","","","","-11.374452","-12.720000","","","","","","D1 PROFILE","","",""
"80014400000125","Nodes","","21.000000","32.632632","DDS demands","Known Flow","460693.069986","219964.673840","","0.000000","","","","-2.959999","","","","-2.646885","-2.959999","","","","","","D1 PROFILE","","",""
"80014400000126","Nodes","","21.000000","32.553228","DDS demands","Known Flow","460726.350524","219974.483067","","0.000000","","","","-3.450000","","","","-3.085051","-3.450000","","","","","","D1 PROFILE","","",""
"80014400000124","Nodes","","21.000000","32.616060","DDS demands","Known Flow","460680.756511","219938.603057","","0.000000","","","","-2.619999","","","","-2.342850","-2.619999","","","","","","D1 PROFILE","","",""
"80014400000127","Nodes","","21.000000","33.220700","DDS demands","Known Flow","460698.344584","219883.021117","","0.000000","","","","-5.619999","","","","-5.025504","-5.619999","","","","","","D1 PROFILE","","",""
"80014400000131","Nodes","","21.000000","32.847987","DDS demands","Known Flow","460784.455540","219882.928042","","0.000000","","","","-4.550000","","","","-4.068691","-4.550000","","","","","","D1 PROFILE","","",""
"80014400000088","Nodes","","21.000000","32.682210","DDS demands","Known Flow","460784.848673","219818.754683","","0.000000","","","","-2.779999","","","","-2.485925","-2.779999","","","","","","D1 PROFILE","","",""
"80014400000033","Nodes","","21.000000","33.730827","DDS demands","Known Flow","460684.045615","219739.067715","","0.000000","","","","-9.580000","","","","-8.566607","-9.580000","","","","","","D1 PROFILE","","",""
"80014400000113","Nodes","","21.000000","33.809718","DDS demands","Known Flow","460684.795513","219722.315998","","0.000000","","","","-3.380000","","","","-3.022456","-3.380000","","","","","","D1 PROFILE","","",""
"80014400024466","Nodes","","21.000000","32.987742","Default Known Flow Node","Known Flow","460729.535239","219925.313724","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400024467","Nodes","","21.000000","32.987742","Default Known Flow Node","Known Flow","460730.353525","219926.418054","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000129","Nodes","","21.000000","32.856543","DDS demands","Known Flow","460791.231541","219926.564054","","0.000000","","","","-3.049999","","","","-2.727364","-3.049999","","","","","","D1 PROFILE","","",""
"80014400000041","Nodes","","21.000000","33.133236","Default Known Flow Node","Known Flow","460999.679916","219795.342607","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400024471","Nodes","","21.000000","33.133236","Default Known Flow Node","Known Flow","460997.160598","219797.584019","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000115","Nodes","","21.000000","33.842316","DDS demands","Known Flow","460625.242496","219765.794010","","0.000000","","","","-2.440000","","","","-2.181891","-2.440000","","","","","","D1 PROFILE","","",""
"80014400112172","Nodes","","21.000000","35.173227","Default Known Flow Node","Known Flow","460525.998469","219670.520984","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000039","Nodes","","21.000000","33.163298","DDS demands","Known Flow","461005.387600","219779.276014","","0.000000","","","","-4.550000","","","","-4.068691","-4.550000","","","","","","D1 PROFILE","","",""
"80014400000180","Nodes","","21.000000","33.134929","Default Known Flow Node","Known Flow","461046.378611","219674.352985","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000137","Nodes","","21.000000","33.056974","DDS demands","Known Flow","461000.648598","219805.431021","","0.000000","","","","-4.829999","","","","-4.319072","-4.829999","","","","","","D1 PROFILE","","",""
"80014400000138","Nodes","","21.000000","33.007386","DDS demands","Known Flow","461044.805610","219845.727032","","0.000000","","","","-3.309999","","","","-2.959861","-3.309999","","","","","","D1 PROFILE","","",""
"80014400000182","Nodes","","21.000000","32.924189","DDS demands","Known Flow","461055.941614","219742.342004","","0.000000","-46.640000","","","","","","","-41.706322","-46.640000","","","C1 PROFILE","","","","","",""
"80014400000181","Nodes","","21.000000","33.067754","Default Known Flow Node","Known Flow","461042.832347","219733.932762","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000139","Nodes","","21.000000","33.053536","DDS demands","Known Flow","461016.810603","219857.795035","","0.000000","","","","-3.319999","","","","-2.968803","-3.319999","","","","","","D1 PROFILE","","",""
"80014400000040","Nodes","","21.000000","33.141560","Default Known Flow Node","Known Flow","461010.842851","219774.465752","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014400000140","Nodes","","21.000000","33.077530","DDS demands","Known Flow","461034.596548","219746.709954","","0.000000","","","","-7.780000","","","","-6.957015","-7.780000","","","","","","D1 PROFILE","","",""
"80014400000141","Nodes","","21.000000","32.904520","DDS demands","Known Flow","461081.809621","219809.913022","","0.000000","","","","-5.929999","","","","-5.302711","-5.929999","","","","","","D1 PROFILE","","",""
"80014400000043","Nodes","","21.000000","33.081063","DDS demands","Known Flow","461061.827615","219703.731993","","0.000000","","","","-6.449999","","","","-5.767705","-6.449999","","","","","","D1 PROFILE","","",""
"80014400112176","Nodes","","21.000000","32.924189","Default Known Flow Node","Known Flow","461121.024631","219785.710016","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
